FileName,index_type,M,efConstruction,ef,nlist,nprobe,m,nbits,reorder_k,dataCoord*segment*maxSize,queryCoord*autoHandoff,queryCoord*autoBalance,common*gracefulTime,dataNode*segment*insertBufSize,rootCoord*minSegmentSizeToEnableIndex,dataCoord*segment*sealProportion,construction_time,memory,recall,search_time,construct_dc_counts,search_dc_counts
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,47,69,838,4657,61,16,6,994,3041,False,False,66937,3222690749,1131,97,0.0,0,0.97464,0.04450202384032308,5681540,445020238
vdb_random-100-match-kw-small-vocab-no-filters,FLAT,57,238,615,9784,45,32,5,110,4737,True,False,16511,813157835,5383,13,0.0,0,0.99997,0.09853081740438938,1000000,985308174
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,43,252,180,8460,53,16,10,871,1642,False,False,98917,7961368694,6448,94,0.0,0,0.89007,0.07484501097351312,10836000,748450109
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,46,341,134,7568,3,16,9,186,4736,False,True,12824,3243691772,5219,85,0.0,0,0.62691,0.02039797585457563,454080,203979758
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,18,320,364,1104,28,16,3,492,3037,True,True,3309,3203723718,815,23,0.0,0,0.83425,0.059179604146629546,5760000,591796041
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,63,355,686,8195,89,8,2,417,7302,True,False,49767,8146628733,5645,59,0.0,0,0.045489999999999996,0.03811998781748115,14587100,381199878
vdb_random-100-match-kw-small-vocab-no-filters,FLAT,61,511,794,5708,28,4,10,867,4600,True,True,77931,3010678411,838,5,0.0,0,0.99997,0.09834055798128247,1000000,983405579
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,26,146,251,4962,74,64,5,119,5214,True,False,88716,7115913369,5088,56,0.0,0,0.9646900000000002,0.004550821799784899,1190,45508217
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,31,374,180,1157,36,8,8,999,9085,False,True,22238,1897904665,7375,90,0.0,0,0.8469,0.06350142285227775,11594000,635014228
vdb_random-100-match-kw-small-vocab-no-filters,AUTOINDEX,56,227,812,2702,70,4,2,140,4964,True,False,59261,2414145856,9485,23,0.0,0,0.24966,0.01920517645776271,1000000,192051764
vdb_random-100-match-kw-small-vocab-no-filters,IVF_FLAT,26,26,105,5,53,128,7,190,5951,True,False,7989,8821221678,825,52,0.0,0,0.60173,0.0335959805175662,5300,335959805
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,44,436,973,7304,84,32,2,500,4264,True,False,90418,6070816791,2631,6,0.0,0,0.9966200000000001,0.00497074406594038,5000,49707440
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,22,167,652,3989,82,64,7,381,5564,False,True,32939,8480987212,8142,58,0.0,0,0.9749600000000003,0.043565638596191995,6541960,435656385
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,19,160,858,6091,81,128,2,875,7944,True,False,92899,5958759646,3886,41,0.0,0,0.0003600000000000001,0.11350052491761742,9867420,1135005249
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,18,454,283,8010,50,2,5,497,1611,True,True,93490,3898586897,2848,50,0.0,0,0.9756900000000002,0.05248989406973123,8010000,524898940
vdb_random-100-match-kw-small-vocab-no-filters,AUTOINDEX,45,16,464,916,82,1,6,856,3378,True,False,64740,3330950186,1444,59,0.0,0,0.24736000000000002,0.02092970814555883,1000000,209297081
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,63,270,977,3250,23,2,9,232,7674,False,False,55804,9740301298,2744,44,0.0,0,0.007730000000000001,0.020118492748588315,1495000,201184927
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,36,179,126,7759,95,2,1,480,946,True,False,45448,3358543612,186,2,0.0,0,0.97526,0.05132665634155272,14742100,513266563
vdb_random-100-match-kw-small-vocab-no-filters,FLAT,12,116,506,2858,90,64,7,560,1963,False,False,39618,9304256032,2032,55,0.0,0,0.99997,0.09736738633364439,1000000,973673863
vdb_random-100-match-kw-small-vocab-no-filters,FLAT,19,427,323,7662,63,32,6,380,7143,True,True,43193,5127079034,9469,72,0.0,0,0.99997,0.09856603522785008,1000000,985660352
vdb_random-100-match-kw-small-vocab-no-filters,IVF_FLAT,53,471,241,6372,72,8,8,960,5557,False,True,57148,8008918007,9982,21,0.0,0,0.99997,0.08654632726684208,9175680,865463272
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,34,10,492,3760,81,2,6,512,8470,False,True,44006,9365591491,201,33,0.0,0,0.024730000000000002,0.029608787083998257,6091200,296087870
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,49,121,428,5850,9,32,6,171,4620,False,True,38161,316104015,8950,16,0.0,0,0.9780800000000001,0.004243843257427215,1710,42438432
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,62,369,674,2929,53,2,8,135,9457,False,True,84987,6826160408,6112,94,0.0,0,0.00683,0.02224758584052324,3104740,222475858
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,37,349,976,5323,49,64,6,144,7059,True,False,79672,915779858,566,85,0.0,0,0.9909100000000001,0.1586870366241783,12913000,1586870366
vdb_random-100-match-kw-small-vocab-no-filters,FLAT,53,178,470,3776,60,64,4,994,5022,True,True,32487,3267013281,8479,24,0.0,0,0.99997,0.0997190455906093,1000000,997190455
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,20,168,723,1551,87,4,1,266,9482,False,False,4276,9644005423,1908,3,0.0,0,0.9170900000000002,0.07636334295384581,3360000,763633429
vdb_random-100-match-kw-small-vocab-no-filters,IVF_FLAT,20,33,776,3948,58,32,8,404,7033,False,False,70414,6009917510,1779,3,0.0,0,0.99582,0.07739416221156716,4579680,773941622
vdb_random-100-match-kw-small-vocab-no-filters,AUTOINDEX,61,353,137,7138,16,4,2,938,6474,False,True,43602,2131275055,1512,56,0.0,0,0.24888999999999997,0.022234555287286635,1000000,222345552
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,54,237,688,5572,99,1,4,294,9110,False,True,20388,2740372401,2098,48,0.0,0,0.9922200000000001,0.1475181192625314,12798000,1475181192
