FileName,SIZE,DIM,LID,Sum_K_MinDist,Sum_K_MaxDist,Sum_K_StdDist,q_SIZE,q_K_MinRatio,q_K_MaxRatio,q_K_MeanRatio,q_K_StdRatio,index_type,M,efConstruction,ef,nlist,nprobe,m,nbits,reorder_k,dataCoord*segment*maxSize,queryCoord*autoHandoff,queryCoord*autoBalance,common*gracefulTime,dataNode*segment*insertBufSize,rootCoord*minSegmentSizeToEnableIndex,dataCoord*segment*sealProportion,construction_time,memory,recall,search_time,construct_dc_counts,search_dc_counts,average_construct_dc_counts,average_search_dc_counts,whole_search_time
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,SCANN,58,366,949,2261,31,1,2,635,5222,True,False,50762,3368893363,5314,55,0.0,0,0.99788,0.0053627553861588,6350,53627553,1,5363,53.627553861588
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,HNSW,46,101,761,5043,60,16,8,811,1083,True,False,25891,9827690474,4753,92,0.0,0,0.97796,0.0914565418381243,4646000,914565418,5,91457,914.5654183812429
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_PQ,18,244,292,8868,39,1,4,636,4401,True,False,7661,4509402555,8945,23,0.0,0,0.05049,0.0261142164003103,6917040,261142164,7,26115,261.142164003103
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_SQ8,10,409,166,7186,71,8,6,409,7486,False,True,7828,8987235751,6658,90,0.0,0,0.97532,0.0462951458757742,10204120,462951458,11,46296,462.951458757742
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_SQ8,58,69,203,3484,16,1,6,958,6025,False,False,4649,5619797158,7945,79,0.0,0,0.8372200000000001,0.0254703885642811,1114880,254703885,2,25471,254.703885642811
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,HNSW,46,167,323,1089,55,64,5,847,3827,False,True,5372,973319000,5217,10,0.0,0,0.94403,0.071338460734114,7682000,713384607,8,71339,713.3846073411399
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,HNSW,41,383,685,5410,77,16,7,686,5825,False,True,44883,2428928965,9798,7,0.0,0,0.91466,0.0133750249398872,15703000,133750249,16,13376,133.750249398872
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,AUTOINDEX,34,463,258,9727,33,8,9,360,7422,False,True,39973,351741976,6744,18,0.0,0,0.24945,0.0172181151574477,1000000,172181151,2,17219,172.18115157447698
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_PQ,47,337,645,2974,39,32,1,448,8233,True,True,1899,6461312239,9448,51,0.0,0,0.04934,0.0393342889845371,2319720,393342889,3,39335,393.342889845371
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_FLAT,44,224,822,4553,24,1,6,245,1262,True,True,21122,3844768012,7553,10,0.0,0,0.96485,0.0630182009888812,2185440,630182009,3,63019,630.182009888812
