FileName,efConstruction,M,efSearch,construction_time,memory,recall,search_time,construct_dc_counts,search_dc_counts
vdb_glove-100-angular,80,16,400,0.0,0,0.917166,0.0050589991966262455,1392504,50589991
vdb_glove-100-angular,80,16,600,0.0,0,0.9392959999999999,0.005842392263002693,1392504,58423922
vdb_glove-100-angular,80,32,100,0.0,0,0.847002,0.0036050612572580566,2785009,36050612
vdb_glove-100-angular,80,32,200,0.0,0,0.902425,0.0042564443312585265,2785009,42564443
vdb_glove-100-angular,80,32,400,0.0,0,0.9452220000000001,0.004990270873531695,2785009,49902708
vdb_glove-100-angular,80,32,600,0.0,0,0.9676279999999999,0.00610485312063247,2785009,61048531
vdb_glove-100-angular,120,4,100,0.0,0,0.5105699999999999,0.002668922068551181,522189,26689220
vdb_glove-100-angular,120,4,200,0.0,0,0.612853,0.0037576043047010846,522189,37576043
vdb_glove-100-angular,120,4,400,0.0,0,0.675506,0.004235780984163277,522189,42357809
vdb_glove-100-angular,120,4,600,0.0,0,0.7139289999999999,0.004738101433031259,522189,47381014
vdb_glove-100-angular,120,8,100,0.0,0,0.728142,0.0035651556216180253,1044378,35651556
vdb_glove-100-angular,120,8,200,0.0,0,0.802268,0.0036229604622349076,1044378,36229604
vdb_glove-100-angular,120,8,400,0.0,0,0.8558040000000001,0.004399501695297657,1044378,43995016
vdb_glove-100-angular,120,8,600,0.0,0,0.8854330000000001,0.005228718440048396,1044378,52287184
vdb_glove-100-angular,120,16,100,0.0,0,0.8265899999999999,0.0034529202850535506,2088757,34529202
vdb_glove-100-angular,120,16,200,0.0,0,0.8831559999999999,0.00407118590082973,2088757,40711859
vdb_glove-100-angular,120,16,400,0.0,0,0.9275620000000001,0.004806546797044575,2088757,48065467
vdb_glove-100-angular,120,16,600,0.0,0,0.952486,0.005537495249882339,2088757,55374952
vdb_glove-100-angular,120,32,100,0.0,0,0.867275,0.0035795594332739696,4177514,35795594
vdb_glove-100-angular,120,32,200,0.0,0,0.9263889999999999,0.004378459602594373,4177514,43784596
vdb_glove-100-angular,120,32,400,0.0,0,0.9611470000000001,0.005384519137442109,4177514,53845191
vdb_glove-100-angular,120,32,600,0.0,0,0.9777299999999999,0.006493666255846619,4177514,64936662
vdb_glove-100-angular,200,4,100,0.0,0,0.5378029999999999,0.0035497152945026603,870315,35497152
vdb_glove-100-angular,200,4,200,0.0,0,0.633141,0.003804139862768347,870315,38041398
vdb_glove-100-angular,200,4,400,0.0,0,0.713736,0.003992433077655733,870315,39924330
vdb_glove-100-angular,200,4,600,0.0,0,0.752132,0.004638073802925645,870315,46380738
vdb_glove-100-angular,200,8,100,0.0,0,0.739011,0.0032394707901403277,1740630,32394707
vdb_glove-100-angular,200,8,200,0.0,0,0.810373,0.0033545370912179324,1740630,33545370
vdb_glove-100-angular,200,8,400,0.0,0,0.865247,0.003987514460459351,1740630,39875144
vdb_glove-100-angular,200,8,600,0.0,0,0.893329,0.004655101499520239,1740630,46551014
vdb_glove-100-angular,200,16,100,0.0,0,0.8365060000000001,0.0034049276495352384,3481261,34049276
vdb_glove-100-angular,200,16,200,0.0,0,0.8956790000000001,0.003980510565452271,3481261,39805105
vdb_glove-100-angular,200,16,400,0.0,0,0.9421510000000001,0.004972379771061239,3481261,49723797
vdb_glove-100-angular,200,16,600,0.0,0,0.96299,0.005744980182498693,3481261,57449801
vdb_glove-100-angular,200,32,100,0.0,0,0.8818729999999999,0.003860767208971072,6962523,38607672
vdb_glove-100-angular,200,32,200,0.0,0,0.940059,0.004427967150695615,6962523,44279671
vdb_glove-100-angular,200,32,400,0.0,0,0.9744329999999998,0.0057615682017058125,6962523,57615682
vdb_glove-100-angular,200,32,600,0.0,0,0.9869600000000001,0.0072319086641073225,6962523,72319086
vdb_glove-100-angular,20,8,200,0.0,0,0.6322469999999999,0.0036254336126148624,174063,36254336
vdb_glove-100-angular,20,16,400,0.0,0,0.84959,0.004602765035815534,348126,46027650
